MF: initial setting 0
diff_p:1.89978 diff_q:2.15353 diff:4.05331 step4 L:56069.3
diff_p:1.61468 diff_q:1.72862 diff:3.3433 step5 L:50332.2
diff_p:1.4151 diff_q:1.44173 diff:2.85683 step6 L:46205.4
diff_p:1.26653 diff_q:1.23737 diff:2.5039 step7 L:43065.2
diff_p:1.15103 diff_q:1.0863 diff:2.23733 step8 L:40572
diff_p:1.05829 diff_q:0.971609 diff:2.0299 step9 L:38526
diff_p:0.981938 diff_q:0.882731 diff:1.86467 step10 L:36802.1
diff_p:0.917818 diff_q:0.812659 diff:1.73048 step11 L:35318.3
diff_p:0.863104 diff_q:0.756559 diff:1.61966 step12 L:34018.4
diff_p:0.815807 diff_q:0.710999 diff:1.52681 step13 L:32863
diff_p:0.774486 diff_q:0.673497 diff:1.44798 step14 L:31823.4
diff_p:0.738066 diff_q:0.642233 diff:1.3803 step15 L:30878.2
diff_p:0.705726 diff_q:0.615853 diff:1.32158 step16 L:30011.2
diff_p:0.676827 diff_q:0.593342 diff:1.27017 step17 L:29209.9
diff_p:0.650859 diff_q:0.573927 diff:1.22479 step18 L:28464.2
diff_p:0.627408 diff_q:0.557015 diff:1.18442 step19 L:27766.3
diff_p:0.606135 diff_q:0.542143 diff:1.14828 step20 L:27109.9
diff_p:0.586755 diff_q:0.528948 diff:1.1157 step21 L:26489.6
diff_p:0.569028 diff_q:0.517138 diff:1.08617 step22 L:25901.2
diff_p:0.552752 diff_q:0.506482 diff:1.05923 step23 L:25341.1
diff_p:0.53775 diff_q:0.496787 diff:1.03454 step24 L:24806.2
diff_p:0.523871 diff_q:0.487899 diff:1.01177 step25 L:24294.1
diff_p:0.510985 diff_q:0.479689 diff:0.990674 step26 L:23802.6
diff_p:0.498976 diff_q:0.472049 diff:0.971025 step27 L:23329.9
diff_p:0.487744 diff_q:0.464891 diff:0.952635 step28 L:22874.4
diff_p:0.477203 diff_q:0.458138 diff:0.935341 step29 L:22434.7
diff_p:0.467276 diff_q:0.451729 diff:0.919005 step30 L:22009.8
diff_p:0.457895 diff_q:0.445612 diff:0.903507 step31 L:21598.7
diff_p:0.449003 diff_q:0.439741 diff:0.888743 step32 L:21200.4
diff_p:0.440547 diff_q:0.43408 diff:0.874627 step33 L:20814.2
diff_p:0.432484 diff_q:0.428599 diff:0.861083 step34 L:20439.5
diff_p:0.424774 diff_q:0.423273 diff:0.848047 step35 L:20075.6
diff_p:0.417384 diff_q:0.41808 diff:0.835464 step36 L:19722.1
diff_p:0.410283 diff_q:0.413005 diff:0.823288 step37 L:19378.4
diff_p:0.403447 diff_q:0.408032 diff:0.811479 step38 L:19044.1
diff_p:0.396853 diff_q:0.403152 diff:0.800005 step39 L:18718.8
diff_p:0.390482 diff_q:0.398355 diff:0.788837 step40 L:18402.3
diff_p:0.384317 diff_q:0.393635 diff:0.777953 step41 L:18094.1
diff_p:0.378344 diff_q:0.388987 diff:0.767331 step42 L:17793.9
diff_p:0.372549 diff_q:0.384406 diff:0.756955 step43 L:17501.6
diff_p:0.366921 diff_q:0.37989 diff:0.746811 step44 L:17216.7
diff_p:0.361451 diff_q:0.375436 diff:0.736888 step45 L:16939.1
diff_p:0.35613 diff_q:0.371044 diff:0.727174 step46 L:16668.5
diff_p:0.35095 diff_q:0.366711 diff:0.717661 step47 L:16404.7
diff_p:0.345904 diff_q:0.362437 diff:0.708341 step48 L:16147.5
diff_p:0.340986 diff_q:0.358223 diff:0.699208 step49 L:15896.7
diff_p:0.336189 diff_q:0.354066 diff:0.690255 step50 L:15652
error = 15713.8, step = 50
MF: initial setting 3
diff_p:32.9805 diff_q:31.9823 diff:64.9628 step0 L:179794
diff_p:5.11638 diff_q:6.41894 diff:11.5353 step1 L:108060
diff_p:3.18289 diff_q:4.02774 diff:7.21063 step2 L:79409.1
diff_p:2.37012 diff_q:2.84613 diff:5.21624 step3 L:64742
diff_p:1.91625 diff_q:2.16454 diff:4.08079 step4 L:56010
diff_p:1.62552 diff_q:1.73417 diff:3.35969 step5 L:50218.9
diff_p:1.42171 diff_q:1.44253 diff:2.86425 step6 L:46071.9
diff_p:1.26991 diff_q:1.23478 diff:2.50469 step7 L:42930.2
diff_p:1.1519 diff_q:1.08156 diff:2.23346 step8 L:40445.7
diff_p:1.0572 diff_q:0.965647 diff:2.02285 step9 L:38413.7
diff_p:0.979311 diff_q:0.876187 diff:1.8555 step10 L:36706.5
diff_p:0.913977 diff_q:0.805945 diff:1.71992 step11 L:35240.4
diff_p:0.85831 diff_q:0.749925 diff:1.60824 step12 L:33958.7
diff_p:0.810273 diff_q:0.70459 diff:1.51486 step13 L:32821.2
diff_p:0.768385 diff_q:0.667389 diff:1.43577 step14 L:31799.1
diff_p:0.731543 diff_q:0.636461 diff:1.368 step15 L:30870.7
diff_p:0.698905 diff_q:0.610432 diff:1.30934 step16 L:30019.8
diff_p:0.669813 diff_q:0.588274 diff:1.25809 step17 L:29233.7
diff_p:0.643741 diff_q:0.569211 diff:1.21295 step18 L:28502.5
diff_p:0.620267 diff_q:0.55265 diff:1.17292 step19 L:27818.3
diff_p:0.59904 diff_q:0.538132 diff:1.13717 step20 L:27174.6
diff_p:0.579769 diff_q:0.525295 diff:1.10506 step21 L:26566.3
diff_p:0.56221 diff_q:0.513853 diff:1.07606 step22 L:25988.9
diff_p:0.546152 diff_q:0.503577 diff:1.04973 step23 L:25438.9
diff_p:0.531417 diff_q:0.494279 diff:1.0257 step24 L:24913.2
diff_p:0.517848 diff_q:0.485804 diff:1.00365 step25 L:24409.3
diff_p:0.505311 diff_q:0.478025 diff:0.983336 step26 L:23925
diff_p:0.493686 diff_q:0.470835 diff:0.964521 step27 L:23458.6
diff_p:0.48287 diff_q:0.464143 diff:0.947013 step28 L:23008.4
diff_p:0.472771 diff_q:0.457872 diff:0.930642 step29 L:22573
diff_p:0.463307 diff_q:0.451957 diff:0.915264 step30 L:22151.5
diff_p:0.454407 diff_q:0.446342 diff:0.900749 step31 L:21742.7
diff_p:0.446008 diff_q:0.440979 diff:0.886987 step32 L:21345.8
diff_p:0.438053 diff_q:0.435828 diff:0.873881 step33 L:20960.1
diff_p:0.430492 diff_q:0.430854 diff:0.861346 step34 L:20585
diff_p:0.423283 diff_q:0.426026 diff:0.849309 step35 L:20219.8
diff_p:0.416386 diff_q:0.42132 diff:0.837706 step36 L:19864
diff_p:0.409767 diff_q:0.416715 diff:0.826482 step37 L:19517.4
diff_p:0.403398 diff_q:0.412192 diff:0.81559 step38 L:19179.4
diff_p:0.397251 diff_q:0.407738 diff:0.804988 step39 L:18849.8
diff_p:0.391305 diff_q:0.40334 diff:0.794644 step40 L:18528.3
diff_p:0.385539 diff_q:0.398989 diff:0.784527 step41 L:18214.5
diff_p:0.379937 diff_q:0.394677 diff:0.774614 step42 L:17908.4
diff_p:0.374486 diff_q:0.390399 diff:0.764885 step43 L:17609.5
diff_p:0.369171 diff_q:0.386151 diff:0.755322 step44 L:17317.8
diff_p:0.363983 diff_q:0.38193 diff:0.745913 step45 L:17033
diff_p:0.358912 diff_q:0.377735 diff:0.736647 step46 L:16754.9
diff_p:0.353952 diff_q:0.373564 diff:0.727516 step47 L:16483.5
diff_p:0.349096 diff_q:0.369417 diff:0.718513 step48 L:16218.5
diff_p:0.344337 diff_q:0.365296 diff:0.709633 step49 L:15959.7
diff_p:0.339673 diff_q:0.361201 diff:0.700873 step50 L:15707.1
diff_p:0.335098 diff_q:0.357133 diff:0.692231 step51 L:15460.5
error = 15522.1, step = 51
MF: initial setting 4
diff_p:33.2585 diff_q:32.2989 diff:65.5573 step0 L:181307
diff_p:5.12813 diff_q:6.46375 diff:11.5919 step1 L:108697
diff_p:3.22079 diff_q:4.0527 diff:7.27348 step2 L:79474.7
diff_p:2.39174 diff_q:2.85652 diff:5.24826 step3 L:64588.7
diff_p:1.92313 diff_q:2.16618 diff:4.08931 step4 L:55798.5
diff_p:1.62367 diff_q:1.731 diff:3.35467 step5 L:50012.6
diff_p:1.41535 diff_q:1.43669 diff:2.85204 step6 L:45893.9
diff_p:1.26154 diff_q:1.22748 diff:2.48903 step7 L:42787.2
diff_p:1.14297 diff_q:1.07358 diff:2.21655 step8 L:40337.5
diff_p:1.0485 diff_q:0.95752 diff:2.00602 step9 L:38337.4
diff_p:0.971265 diff_q:0.868247 diff:1.83951 step10 L:36658.2
diff_p:0.906789 diff_q:0.798389 diff:1.70518 step11 L:35216.2
diff_p:0.852052 diff_q:0.742848 diff:1.5949 step12 L:33954.8
diff_p:0.804935 diff_q:0.698018 diff:1.50295 step13 L:32834.4
diff_p:0.763916 diff_q:0.661307 diff:1.42522 step14 L:31826.6
diff_p:0.727867 diff_q:0.63083 diff:1.3587 step15 L:30910.3
diff_p:0.695934 diff_q:0.605204 diff:1.30114 step16 L:30069.6
diff_p:0.667457 diff_q:0.583399 diff:1.25086 step17 L:29292.2
diff_p:0.641912 diff_q:0.564642 diff:1.20655 step18 L:28568.4
diff_p:0.618881 diff_q:0.548345 diff:1.16723 step19 L:27890.6
diff_p:0.59802 diff_q:0.534053 diff:1.13207 step20 L:27252.5
diff_p:0.579046 diff_q:0.521411 diff:1.10046 step21 L:26649.1
diff_p:0.561719 diff_q:0.510138 diff:1.07186 step22 L:26076.1
diff_p:0.545838 diff_q:0.500007 diff:1.04585 step23 L:25530.1
diff_p:0.53123 diff_q:0.490836 diff:1.02207 step24 L:25008.1
diff_p:0.517744 diff_q:0.482474 diff:1.00022 step25 L:24507.7
diff_p:0.505253 diff_q:0.474795 diff:0.980048 step26 L:24026.7
diff_p:0.493642 diff_q:0.467695 diff:0.961338 step27 L:23563.4
diff_p:0.482813 diff_q:0.461087 diff:0.943899 step28 L:23116.3
diff_p:0.472677 diff_q:0.454894 diff:0.927572 step29 L:22684
diff_p:0.463159 diff_q:0.449055 diff:0.912214 step30 L:22265.4
diff_p:0.454191 diff_q:0.443514 diff:0.897704 step31 L:21859.5
diff_p:0.445711 diff_q:0.438225 diff:0.883937 step32 L:21465.6
diff_p:0.437669 diff_q:0.433149 diff:0.870818 step33 L:21082.7
diff_p:0.430016 diff_q:0.428252 diff:0.858268 step34 L:20710.4
diff_p:0.422712 diff_q:0.423505 diff:0.846217 step35 L:20348.1
diff_p:0.41572 diff_q:0.418884 diff:0.834603 step36 L:19995.2
diff_p:0.409008 diff_q:0.414368 diff:0.823376 step37 L:19651.4
diff_p:0.402549 diff_q:0.409939 diff:0.812488 step38 L:19316.2
diff_p:0.396318 diff_q:0.405585 diff:0.801902 step39 L:18989.4
diff_p:0.390293 diff_q:0.401292 diff:0.791584 step40 L:18670.5
diff_p:0.384456 diff_q:0.397051 diff:0.781507 step41 L:18359.4
diff_p:0.378791 diff_q:0.392854 diff:0.771645 step42 L:18055.8
diff_p:0.373284 diff_q:0.388697 diff:0.761981 step43 L:17759.4
diff_p:0.367923 diff_q:0.384573 diff:0.752495 step44 L:17470
diff_p:0.362696 diff_q:0.38048 diff:0.743176 step45 L:17187.5
diff_p:0.357597 diff_q:0.376415 diff:0.734011 step46 L:16911.7
diff_p:0.352615 diff_q:0.372376 diff:0.724992 step47 L:16642.3
diff_p:0.347746 diff_q:0.368364 diff:0.71611 step48 L:16379.2
diff_p:0.342982 diff_q:0.364378 diff:0.70736 step49 L:16122.3
diff_p:0.33832 diff_q:0.360417 diff:0.698737 step50 L:15871.4
error = 15933.4, step = 50
roctxtFile successfully  renamed
/home/af20036/seminar/codes/../../RESULT/MF/MF_movie100k40000/48_0.01_0.001/ROC/choice/MFROC40000_1sort.txt
MF: initial setting 0
diff_p:32.9736 diff_q:32.2406 diff:65.2142 step0 L:175141
diff_p:5.0858 diff_q:6.30535 diff:11.3911 step1 L:105113
diff_p:3.15701 diff_q:3.93166 diff:7.08867 step2 L:77356.6
diff_p:2.33388 diff_q:2.7721 diff:5.10598 step3 L:63260.9
diff_p:1.87533 diff_q:2.11113 diff:3.98645 step4 L:54899.5
diff_p:1.58608 diff_q:1.69739 diff:3.28347 step5 L:49349.1
diff_p:1.38698 diff_q:1.41796 diff:2.80493 step6 L:45359.1
diff_p:1.2408 diff_q:1.21859 diff:2.45939 step7 L:42321
diff_p:1.12817 diff_q:1.07088 diff:2.19906 step8 L:39906.2
diff_p:1.03817 diff_q:0.958496 diff:1.99667 step9 L:37921.8
diff_p:0.964215 diff_q:0.871263 diff:1.83548 step10 L:36247.7
diff_p:0.902103 diff_q:0.80244 diff:1.70454 step11 L:34805
diff_p:0.849048 diff_q:0.747351 diff:1.5964 step12 L:33539.8
diff_p:0.803114 diff_q:0.702653 diff:1.50577 step13 L:32414.1
diff_p:0.762914 diff_q:0.665913 diff:1.42883 step14 L:31400.2
diff_p:0.72742 diff_q:0.635334 diff:1.36275 step15 L:30477.5
diff_p:0.695852 diff_q:0.609575 diff:1.30543 step16 L:29630.4
diff_p:0.667602 diff_q:0.587625 diff:1.25523 step17 L:28846.8
diff_p:0.642184 diff_q:0.568719 diff:1.2109 step18 L:28117.1
diff_p:0.619206 diff_q:0.552266 diff:1.17147 step19 L:27433.8
diff_p:0.598344 diff_q:0.537811 diff:1.13615 step20 L:26790.5
diff_p:0.579326 diff_q:0.524995 diff:1.10432 step21 L:26182.3
diff_p:0.561925 diff_q:0.513535 diff:1.07546 step22 L:25605
diff_p:0.545942 diff_q:0.503201 diff:1.04914 step23 L:25055.1
diff_p:0.531211 diff_q:0.493808 diff:1.02502 step24 L:24529.6
diff_p:0.517584 diff_q:0.485206 diff:1.00279 step25 L:24026.2
diff_p:0.504933 diff_q:0.477269 diff:0.982202 step26 L:23542.7
diff_p:0.493147 diff_q:0.469892 diff:0.963039 step27 L:23077.5
diff_p:0.482127 diff_q:0.462988 diff:0.945115 step28 L:22628.8
diff_p:0.471788 diff_q:0.456483 diff:0.928271 step29 L:22195.6
diff_p:0.462052 diff_q:0.450316 diff:0.912369 step30 L:21776.5
diff_p:0.452854 diff_q:0.444434 diff:0.897288 step31 L:21370.7
diff_p:0.444134 diff_q:0.438793 diff:0.882927 step32 L:20977.4
diff_p:0.435841 diff_q:0.433355 diff:0.869196 step33 L:20595.8
diff_p:0.42793 diff_q:0.428088 diff:0.856018 step34 L:20225.2
diff_p:0.420361 diff_q:0.422967 diff:0.843328 step35 L:19865.1
diff_p:0.4131 diff_q:0.41797 diff:0.831069 step36 L:19515
diff_p:0.406116 diff_q:0.413078 diff:0.819193 step37 L:19174.5
diff_p:0.399384 diff_q:0.408277 diff:0.80766 step38 L:18843.1
diff_p:0.39288 diff_q:0.403554 diff:0.796435 step39 L:18520.5
diff_p:0.386587 diff_q:0.398902 diff:0.785489 step40 L:18206.4
diff_p:0.380487 diff_q:0.394311 diff:0.774798 step41 L:17900.5
diff_p:0.374566 diff_q:0.389778 diff:0.764343 step42 L:17602.4
diff_p:0.368811 diff_q:0.385296 diff:0.754107 step43 L:17312
diff_p:0.363212 diff_q:0.380865 diff:0.744077 step44 L:17029
diff_p:0.35776 diff_q:0.37648 diff:0.734241 step45 L:16753.1
diff_p:0.352448 diff_q:0.372143 diff:0.72459 step46 L:16484.2
diff_p:0.347267 diff_q:0.367851 diff:0.715118 step47 L:16222
diff_p:0.342213 diff_q:0.363605 diff:0.705818 step48 L:15966.4
diff_p:0.337281 diff_q:0.359405 diff:0.696685 step49 L:15717.1
diff_p:0.332464 diff_q:0.355251 diff:0.687716 step50 L:15473.9
error = 15536.2, step = 50
MF: initial setting 1
diff_p:33.2769 diff_q:32.2492 diff:65.5261 step0 L:177486
diff_p:5.10241 diff_q:6.33615 diff:11.4386 step1 L:107017
diff_p:3.17183 diff_q:3.96112 diff:7.13295 step2 L:78896
diff_p:2.35404 diff_q:2.80125 diff:5.15529 step3 L:64500.7
diff_p:1.89785 diff_q:2.13946 diff:4.03731 step4 L:55906.1
diff_p:1.60813 diff_q:1.72434 diff:3.33247 step5 L:50176.9
diff_p:1.40711 diff_q:1.44301 diff:2.85012 step6 L:46050
diff_p:1.25853 diff_q:1.24138 diff:2.49991 step7 L:42906.8
diff_p:1.14351 diff_q:1.09122 diff:2.23473 step8 L:40410.7
diff_p:1.05137 diff_q:0.976358 diff:2.02772 step9 L:38363.1
diff_p:0.975567 diff_q:0.886777 diff:1.86234 step10 L:36639.3
diff_p:0.911921 diff_q:0.815812 diff:1.72773 step11 L:35157.2
diff_p:0.857602 diff_q:0.758828 diff:1.61643 step12 L:33860.3
diff_p:0.810633 diff_q:0.712493 diff:1.52313 step13 L:32708.8
diff_p:0.769585 diff_q:0.674363 diff:1.44395 step14 L:31673.7
diff_p:0.733396 diff_q:0.642618 diff:1.37601 step15 L:30733.4
diff_p:0.701257 diff_q:0.615893 diff:1.31715 step16 L:29871.5
diff_p:0.672537 diff_q:0.593151 diff:1.26569 step17 L:29075.1
diff_p:0.646732 diff_q:0.573603 diff:1.22034 step18 L:28334.4
diff_p:0.623437 diff_q:0.556637 diff:1.18007 step19 L:27641.3
diff_p:0.602317 diff_q:0.54178 diff:1.1441 step20 L:26989.3
diff_p:0.583092 diff_q:0.528656 diff:1.11175 step21 L:26373.2
diff_p:0.565527 diff_q:0.51697 diff:1.0825 step22 L:25788.6
diff_p:0.54942 diff_q:0.506482 diff:1.0559 step23 L:25231.8
diff_p:0.534599 diff_q:0.496996 diff:1.0316 step24 L:24699.8
diff_p:0.520912 diff_q:0.488355 diff:1.00927 step25 L:24190.2
diff_p:0.50823 diff_q:0.480424 diff:0.988654 step26 L:23700.6
diff_p:0.496438 diff_q:0.473092 diff:0.96953 step27 L:23229.2
diff_p:0.485434 diff_q:0.466267 diff:0.951701 step28 L:22774.5
diff_p:0.47513 diff_q:0.45987 diff:0.935 step29 L:22335.1
diff_p:0.465446 diff_q:0.453833 diff:0.919279 step30 L:21909.9
diff_p:0.456314 diff_q:0.448099 diff:0.904413 step31 L:21497.9
diff_p:0.447672 diff_q:0.442619 diff:0.890291 step32 L:21098.1
